LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
9856777000,04/09/2020,0669,PPP,"DECCO CONTRACTORS, INC.",2000 S 1ST ST,ROGERS,AR,72758-6401,06/22/2021,Paid in Full,24,100,769900.0,769900.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,ROGERS,BENTON,AR,72758-6401,AR-03,83.0,238990,Unanswered,Unknown/NotStated,,769900.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,778433.06,05/24/2021
2309487104,04/10/2020,0669,PPP,"WEIGHTECH, INC",1649 COUNTRY ELITE DR,WALDRON,AR,72958-8436,06/11/2021,Paid in Full,24,100,622500.0,622500.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,Y,Y,Existing or more than 2 years old,WALDRON,SCOTT,AR,72958-8436,AR-04,60.0,333997,Unanswered,Unknown/NotStated,,622500.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,626096.67,11/12/2020
4360548306,01/23/2021,0669,PPS,THE CHILDREN'S MUSEUM OF NORTHWEST ARKANSAS,1009 Museum Way,Bentonville,AR,72712-5176,12/14/2021,Paid in Full,60,100,498590.0,498590.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,Bentonville,BENTON,AR,72712-5176,AR-03,79.0,712110,Unanswered,Unknown/NotStated,1.0,498587.0,,,,,,Non-Profit Organization,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,Y,502495.62,11/08/2021
4328257110,04/13/2020,0669,PPP,"PAINT INNOVATORS, INC.",133 S 40TH ST,SPRINGDALE,AR,72762-3842,03/17/2021,Paid in Full,24,100,406600.0,406600.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,SPRINGDALE,WASHINGTON,AR,72762-3842,AR-03,61.0,238320,Unanswered,Unknown/NotStated,,406600.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,410089.98,02/17/2021
7006087010,04/07/2020,0669,PPP,GASTON'S WHITE RIVER RESORT INC,1777 RIVER RD,LAKEVIEW,AR,72642-9039,01/21/2021,Paid in Full,24,100,372500.0,372500.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,Existing or more than 2 years old,LAKEVIEW,BAXTER,AR,72642-9039,AR-01,37.0,531311,Unanswered,Unknown/NotStated,,372500.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,375014.38,12/10/2020
7575137001,04/07/2020,0669,PPP,"ALLEGRA PRINT & IMAGING OF ARKANSAS, INC.",5610 W 65TH ST,LITTLE ROCK,AR,72209-3826,01/21/2021,Paid in Full,24,100,291200.0,291200.0,0.0,Allegra,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,Y,Y,Existing or more than 2 years old,LITTLE ROCK,PULASKI,AR,72209-3826,AR-02,22.0,323113,White,Not Hispanic or Latino,,291200.0,,,,,,Subchapter S Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,293133.24,12/09/2020
1923467104,04/10/2020,0669,PPP,"FARMER'S TREE SERVICE, LLC",172 LUCKY CEMETARY RD,GLENWOOD,AR,71943-9152,05/20/2021,Paid in Full,24,100,221400.0,221400.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,Existing or more than 2 years old,GLENWOOD,MONTGOMERY,AR,71943-9152,AR-04,23.0,113310,Unanswered,Unknown/NotStated,,221400.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,223681.65,04/19/2021
3221508703,03/31/2021,0669,PPP,KETHA CONSTRUCTION LLC,2022 Jennings Rd,Little Rock,AR,72206-5178,10/08/2022,Paid in Full,60,100,220577.0,220577.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,Y,Existing or more than 2 years old,Little Rock,PULASKI,AR,72206-5178,AR-04,10.0,236220,Unanswered,Unknown/NotStated,1.0,220573.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Female Owned,Non-Veteran,,223799.88,09/14/2022
7269727003,04/07/2020,0669,PPP,ST. VINCENT DE PAUL CHURCH,1416 W POPLAR ST,ROGERS,AR,72758-4141,06/11/2021,Paid in Full,24,100,202400.0,202400.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,Y,Existing or more than 2 years old,ROGERS,BENTON,AR,72758-4141,AR-03,31.0,813110,Unanswered,Unknown/NotStated,,202400.0,,,,,,Non-Profit Organization,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,Y,203535.69,11/03/2020
3789147306,04/29/2020,0669,PPP,TWO SISTERS CATERING INC.,3140 E. KIEHL AVE,SHERWOOD,AR,72120-3230,02/20/2021,Paid in Full,24,100,199100.0,199100.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,Y,Existing or more than 2 years old,SHERWOOD,PULASKI,AR,72120-3230,AR-02,45.0,722320,Unanswered,Unknown/NotStated,,199100.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Female Owned,Unanswered,,200482.64,01/07/2021
7005887001,04/07/2020,0669,PPP,FIRST UNITED METHODIST CHURCH,201 NW 2ND ST,BENTONVILLE,AR,72712-5234,06/10/2021,Paid in Full,24,100,175000.0,175000.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,BENTONVILLE,BENTON,AR,72712-5234,AR-03,21.0,813110,Unanswered,Unknown/NotStated,,175000.0,,,,,,Non-Profit Organization,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,Y,176837.5,04/28/2021
8103147000,04/08/2020,0669,PPP,"MITCHELL, WILLIAMS, SELIG, GATES & WOODYARD, P.L.L.C","425 W. CAPITOL AVE, STE 1800",LITTLE ROCK,AR,72201-3224,07/17/2021,Paid in Full,24,100,1829800.0,2996516.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,Y,N,Existing or more than 2 years old,LITTLE ROCK,PULASKI,AR,72201-3224,AR-02,120.0,541110,Unanswered,Unknown/NotStated,,2996516.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,3031475.35,06/11/2021
6781297010,04/07/2020,0669,PPP,ARKANSAS COLLEGES OF HEALTH EDUCATION,7000 Chad Colley Blvd.,FORT SMITH,AR,72916-6024,07/17/2021,Paid in Full,24,100,2544700.0,2544700.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Unanswered,FORT SMITH,SEBASTIAN,AR,72916-6024,AR-03,119.0,611310,Unanswered,Unknown/NotStated,,2544700.0,,,,,,Non-Profit Organization,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,Y,2574812.28,06/11/2021
7866637009,04/08/2020,0669,PPP,"ARCO EXCAVATION AND PAVING, INC.",10287 E HIGHWAY 72,BENTONVILLE,AR,72712-8875,03/17/2021,Paid in Full,24,100,739400.0,739400.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,BENTONVILLE,BENTON,AR,72712-8875,AR-03,78.0,238910,Unanswered,Unknown/NotStated,,739400.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,744306.58,02/16/2021
3708227207,04/27/2020,0669,PPP,"G MARTINEZ ENTERPRISE, LLC",115210 MARSHALL ST,GARFIELD,AR,72732-8306,08/19/2021,Paid in Full,24,100,520217.0,520217.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,GARFIELD,BENTON,AR,72732-8306,AR-03,61.0,115210,Unanswered,Unknown/NotStated,,520217.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,526719.71,07/26/2021
4721768309,01/23/2021,0669,PPS,PENGUIN ED'S BARBEQUE,2773 E Mission Blvd,Fayetteville,AR,72703-3262,01/12/2022,Paid in Full,60,100,489583.5,489583.5,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,Fayetteville,WASHINGTON,AR,72703-3262,AR-03,58.0,722511,Unanswered,Unknown/NotStated,,489583.5,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,493867.36,12/07/2021
3081488304,01/21/2021,0669,PPS,JBGB OF FAYETTEVILLE LLC,3615 N Steele Blvd,Fayetteville,AR,72703-5347,05/11/2022,Paid in Full,60,100,327222.0,327222.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,Fayetteville,WASHINGTON,AR,72703-5347,AR-03,55.0,722511,White,Not Hispanic or Latino,1.0,327217.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,331257.74,04/13/2022
6238527005,04/06/2020,0669,PPP,PETROMARK INC,308 INDUSTRIAL PARK RD,HARRISON,AR,72601-6803,04/20/2021,Paid in Full,24,100,300000.0,300000.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,Y,N,Existing or more than 2 years old,HARRISON,BOONE,AR,72601-6803,AR-01,51.0,447110,Unanswered,Unknown/NotStated,,300000.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,302691.67,03/03/2021
8871657101,04/15/2020,0669,PPP,FOWLKES PIPELINE INC,4332 DORA RD,VAN BUREN,AR,72956-6839,06/10/2021,Paid in Full,24,100,231500.0,231500.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,Existing or more than 2 years old,VAN BUREN,CRAWFORD,AR,72956-6839,AR-03,19.0,237120,Unanswered,Unknown/NotStated,,231500.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,232798.97,11/05/2020
1068408810,04/09/2021,0669,PPP,MASTER ELECTRIC INC.,210 N Walton Blvd Ste 30W,Bentonville,AR,72712-4930,10/15/2021,Paid in Full,60,100,225075.0,225075.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,Bentonville,BENTON,AR,72712-4930,AR-03,15.0,238210,Unanswered,Unknown/NotStated,1.0,225070.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,225950.29,08/31/2021
7849367009,04/08/2020,0669,PPP,"FAMILY LEISURE OF LITTLE ROCK, INC.",308 Lake Lane,NORTH LITTLE ROCK,AR,72117-5306,06/10/2021,Paid in Full,24,100,199100.0,199100.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,NORTH LITTLE ROCK,PULASKI,AR,72117-5306,AR-01,20.0,453998,White,Not Hispanic or Latino,,199100.0,,,,,,Subchapter S Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,200206.11,11/03/2020
3365268310,01/22/2021,0669,PPS,FARLEY'S INCORPORATED,19190 ARKANSAS HWY 59 S,SILOAM SPRINGS,AR,72761,09/17/2022,Paid in Full,60,100,198682.5,198682.5,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,SILOAM SPRINGS,BENTON,AR,72761,AR-03,23.0,423850,Unanswered,Unknown/NotStated,1.0,198677.5,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,201441.98,06/08/2022
8344667004,04/08/2020,0669,PPP,WATERSHED CONSERVATION RESOURCE CENTER,380 W ROCK ST,FAYETTEVILLE,AR,72701-5951,01/21/2021,Paid in Full,24,100,156900.0,156900.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,Y,N,Existing or more than 2 years old,FAYETTEVILLE,WASHINGTON,AR,72701-5951,AR-03,10.0,813312,Unanswered,Unknown/NotStated,,156900.0,,,,,,Non-Profit Organization,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,Y,157898.06,12/02/2020
7835257010,04/08/2020,0669,PPP,"HEALTHY CONNECTIONS, INC.",136 HEALTH PARK DR,MENA,AR,71953-9072,01/21/2021,Paid in Full,24,100,1814500.0,1814500.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,Existing or more than 2 years old,MENA,POLK,AR,71953-9072,AR-04,191.0,621498,Unanswered,Unknown/NotStated,,1814500.0,,,,,,Non-Profit Organization,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,Y,1825362.71,02/16/2021
6306897003,04/06/2020,0669,PPP,"ENGINES, INC.",5400 CW Post Road,JONESBORO,AR,72401-9600,02/20/2021,Paid in Full,24,100,1087100.0,1087100.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,Existing or more than 2 years old,JONESBORO,CRAIGHEAD,AR,72401-9600,AR-01,70.0,333618,Unanswered,Unknown/NotStated,,1087100.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,1095676.01,01/20/2021
6537507010,04/07/2020,0669,PPP,ANESTHESIA SERVICES OF BENTON COUNTY PA,3321 N DIXIELAND RD,ROGERS,AR,72756-6816,04/21/2021,Paid in Full,24,100,695000.0,695000.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,ROGERS,BENTON,AR,72756-6816,AR-03,34.0,621111,Unanswered,Unknown/NotStated,,695000.0,,,,,,Professional Association,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,701293.61,03/03/2021
8494878304,01/29/2021,0669,PPS,ARKANSAS BAPTIST ASSEMBLY,3600 S Lincoln St,Siloam Springs,AR,72761-8861,01/12/2022,Paid in Full,60,100,469168.0,469168.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,Siloam Springs,BENTON,AR,72761-8861,AR-03,16.0,721214,Unanswered,Unknown/NotStated,1.0,469164.0,,,,,,Non-Profit Organization,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,Y,473090.77,12/01/2021
6255627002,04/06/2020,0669,PPP,RICKS BAKERY INC,1220 N COLLEGE AVE,FAYETTEVILLE,AR,72703-1909,09/24/2021,Paid in Full,24,100,444400.0,444400.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,FAYETTEVILLE,WASHINGTON,AR,72703-1909,AR-03,90.0,311812,Unanswered,Unknown/NotStated,,444400.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,450374.71,08/12/2021
1521247105,04/10/2020,0669,PPP,"PINNACLE EXPRESS, LLC",6600 INTERSTATE 30,LITTLE ROCK,AR,72209-3155,03/17/2021,Paid in Full,24,100,354985.0,354985.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,Y,Y,Existing or more than 2 years old,LITTLE ROCK,PULASKI,AR,72209-3155,AR-02,37.0,484121,White,Not Hispanic or Latino,,354985.0,,,,,,Limited Liability Partnership,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,357128.66,02/12/2021
3799247305,04/29/2020,0669,PPP,"WISENER, COOPER & FERGUS, D.D.S., PLLC",1003 S HORSEBARN RD,ROGERS,AR,72758-8184,02/23/2021,Paid in Full,24,100,262100.0,262100.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,ROGERS,BENTON,AR,72758-8184,AR-03,27.0,621210,Unanswered,Unknown/NotStated,,262100.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,263883.74,01/08/2021
9167298304,01/30/2021,0669,PPS,PATH UTILITY CONSTRUCTION LLC,2785 Liberty Ave,Springdale,AR,72762-9809,07/09/2022,Paid in Full,60,100,259380.0,259380.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,Springdale,WASHINGTON,AR,72762-9809,AR-03,37.0,237130,Unanswered,Unknown/NotStated,,259380.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,262917.66,06/07/2022
5875447003,04/06/2020,0669,PPP,CARL HOLLEY PLUMBING,910 E Jefferson St,SILOAM SPRINGS,AR,72761-3718,06/10/2021,Paid in Full,24,100,248600.0,248600.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Change of Ownership,SILOAM SPRINGS,BENTON,AR,72761-3718,AR-03,18.0,238220,Unanswered,Unknown/NotStated,,248600.0,,,,,,Subchapter S Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,250098.51,11/12/2020
6219127106,04/14/2020,0669,PPP,CONSOLIDATED STEEL GROUP LLC,210 WALTON BLVD #30,BENTONVILLE,AR,72712-4930,02/23/2021,Paid in Full,24,100,239000.0,239000.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,New Business or 2 years or less,BENTONVILLE,BENTON,AR,72712-4930,AR-03,21.0,236220,Unanswered,Unknown/NotStated,,239000.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,240852.25,01/20/2021
1755227102,04/10/2020,0669,PPP,BYPASS DIESEL AND WRECKER,9224 HIGHWAY 278 W,NASHVILLE,AR,71852-8053,02/20/2021,Paid in Full,24,100,235000.0,235000.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,Existing or more than 2 years old,NASHVILLE,HOWARD,AR,71852-8053,AR-04,31.0,488410,Unanswered,Unknown/NotStated,,235000.0,,,,,,Subchapter S Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,236782.08,01/12/2021
7566987007,04/07/2020,0669,PPP,"HCB TPMC, INC.",2757 N. LOWELL RD,SPRINGDALE,AR,72764-1851,03/18/2021,Paid in Full,24,100,162700.0,162700.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,Y,Y,New Business or 2 years or less,SPRINGDALE,WASHINGTON,AR,72764-1851,AR-03,15.0,332322,Unanswered,Unknown/NotStated,,162700.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,163654.26,02/16/2021
1494678508,02/19/2021,0669,PPS,F & S METAL WORKS INC,30 Thompson Dr,Clarksville,AR,72830-4221,10/18/2022,Paid in Full,60,100,150372.0,150372.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,Y,N,Existing or more than 2 years old,Clarksville,JOHNSON,AR,72830-4221,AR-04,18.0,332312,Unanswered,Unknown/NotStated,1.0,150369.0,,,,,,Subchapter S Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,152727.83,09/08/2022
4073527203,04/27/2020,0669,PPP,TIMMONS  HOLDING COMPANY LLC,3116 NESTLE RD,JONESBORO,AR,72401-9619,03/18/2021,Paid in Full,24,100,797800.0,797800.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,Y,N,Unanswered,JONESBORO,CRAIGHEAD,AR,72401-9619,AR-01,69.0,484110,Unanswered,Unknown/NotStated,,797800.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,802300.71,02/12/2021
3146318606,03/16/2021,0669,PPS,AMERICAN AIR CONDITIONING & MECHANICAL INC.,4315 N Thompson St,Springdale,AR,72764-8052,11/13/2021,Paid in Full,60,100,575855.0,575855.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,Y,Existing or more than 2 years old,Springdale,BENTON,AR,72764-8052,AR-03,54.0,238220,Unanswered,Unknown/NotStated,1.0,575853.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,579294.13,10/19/2021
6723538509,03/04/2021,0669,PPS,ENGINEERING SERVICES INC.,1207 S Old Missouri Rd,Springdale,AR,72764-1152,02/12/2022,Paid in Full,60,100,517220.0,517220.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,Y,Y,Existing or more than 2 years old,Springdale,WASHINGTON,AR,72764-1152,AR-03,40.0,541330,Unanswered,Unknown/NotStated,,517220.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,521530.17,01/03/2022
7142537008,04/07/2020,0669,PPP,"MOTORSPORTS AUTHORITY HOT SPRINGS, LLC",4318 CENTRAL AVE,HOT SPRINGS NATIONAL PARK,AR,71913-7205,02/20/2021,Paid in Full,24,100,358600.0,358600.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,New Business or 2 years or less,HOT SPRINGS NATIONAL PARK,GARLAND,AR,71913-7205,AR-04,37.0,441120,Unanswered,Not Hispanic or Latino,,358600.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Non-Veteran,,361309.42,01/14/2021
6641757004,04/07/2020,0669,PPP,INNOVATIVE NETWORK SERVICES LLC,586 WATERGATE RD,CLINTON,AR,72031-6548,06/19/2021,Paid in Full,24,100,263100.0,263100.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,Y,N,Existing or more than 2 years old,CLINTON,VAN BUREN,AR,72031-6548,AR-02,27.0,541330,White,Not Hispanic or Latino,,263100.0,,,,,,Subchapter S Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,266016.03,05/17/2021
5012497001,04/04/2020,0669,PPP,"CUSTOM AIRCRAFT CABINETS, INC",5510 LANDERS RD,NORTH LITTLE ROCK,AR,72117-1936,05/19/2021,Paid in Full,24,100,1165400.0,1165400.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,Y,Y,Existing or more than 2 years old,NORTH LITTLE ROCK,PULASKI,AR,72117-1936,AR-01,109.0,336413,White,Unknown/NotStated,,1165400.0,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,1177410.09,04/14/2021
8128717001,04/08/2020,0669,PPP,"PREMIER GASTROENTEROLOGY ASSOCIATES, PLLC",2200 RODNEY PARHAM RD,LITTLE ROCK,AR,72212-4140,08/18/2021,Paid in Full,24,100,558400.0,558400.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,U,N,N,Existing or more than 2 years old,LITTLE ROCK,PULASKI,AR,72212-4140,AR-02,47.0,621111,Unanswered,Unknown/NotStated,,558400.0,,,,,,Limited  Liability Company(LLC),4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,565519.6,07/21/2021
3188988301,01/21/2021,0669,PPS,501 PRIME LLC,215 E Grand Ave,Hot Springs,AR,71901-4133,02/10/2021,Paid in Full,60,100,309547.0,309547.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,Y,Y,Existing or more than 2 years old,Hot Springs,GARLAND,AR,71901-4133,AR-04,40.0,722511,Unanswered,Not Hispanic or Latino,1.0,309540.0,,,,,,Partnership,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,313631.3,05/16/2022
4799308300,01/23/2021,0669,PPS,J & J AG INC,1106 Minnow Farm Rd,Brinkley,AR,72021-9294,09/24/2021,Paid in Full,60,100,293792.5,293792.5,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,Y,N,Existing or more than 2 years old,Brinkley,MONROE,AR,72021-9294,AR-01,36.0,112511,Unanswered,Unknown/NotStated,,293792.5,,,,,,Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Unanswered,Unanswered,,295351.23,08/04/2021
7483577007,04/07/2020,0669,PPP,PORTER'S COMMERCIAL REFRIGERAT,118 RIDGE DR,GREENBRIER,AR,72058-9652,02/23/2021,Paid in Full,24,100,265600.0,265600.0,0.0,,4282,Arvest Bank,75 N East Ave,FAYETTEVILLE,AR,72701-6171,R,N,N,Existing or more than 2 years old,GREENBRIER,FAULKNER,AR,72058-9652,AR-02,20.0,333415,White,Unknown/NotStated,,265600.0,,,,,,Subchapter S Corporation,4282,Arvest Bank,FAYETTEVILLE,AR,Male Owned,Non-Veteran,,267636.27,01/19/2021
