Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Buying Old Baseball/Football/Basketball Cards B4 1970 Cash Now!!, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Pennsylvania, Pittsburgh, For Sale-Wanted, Wanted, https://pittsburgh.craigslist.org/wan/d/buying-old-baseball-football-basketball/7012644418.html,,2019-11-19,US,2019-11-21
Komatsu WA 500, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Abilene, For Sale-Wanted, Heavy Equipment, https://abilene.craigslist.org/hvo/d/abilene-komatsu-wa-500/7023330239.html,,2019-11-19,US,2019-11-21
Komatsu D155 AX-8, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Abilene, For Sale-Wanted, Heavy Equipment, https://odessa.craigslist.org/hvo/d/abilene-komatsu-d155-ax-8/7023325318.html,,2019-11-19,US,2019-11-21
Lake house & 8 acres on Lake Travis, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Austin, For Sale-Wanted, General, https://austin.craigslist.org/for/d/spicewood-lake-house-8-acres-on-lake/7012005561.html,,2019-11-19,US,2019-11-21
===> I BUY iPHONE 11 / 11 PRO / 11 PRO MAX / XS / XR / X / iPAD / MAC, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-pro-11-pro-max-xs-xr/7023090050.html,,2019-11-19,US,2019-11-21
** I BUY iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC $$ NEW or USED $$, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-11-pro-xr-xs-max-8-8/7022943774.html,,2019-11-19,US,2019-11-21
42 ocean express center console, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Corpus Christi, For Sale-Wanted, Boat Parts, https://corpuschristi.craigslist.org/boa/d/algonac-42-ocean-express-center-console/7007509999.html,,2019-11-19,US,2019-11-21
CEMENT SPECIALS 10X10 SLAB  $475 20X20 SLAB $950, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/el-paso-cement-specials-10x10-slab-x20/7023378583.html,,2019-11-19,US,2019-11-21
20X20 CONCRETE SLAB $950 10X10 $475 LABOR AND MATERIAL, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/el-paso-20x20-concrete-slab-x-labor-and/7023364194.html,,2019-11-19,US,2019-11-21
1988 Hatteras 65, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Galveston, For Sale-Wanted, Boat Parts, https://galveston.craigslist.org/boa/d/la-marque-1988-hatteras-65/7008722647.html,,2019-11-19,US,2019-11-21
2014 Peterbilt 367 8x6 National NBT50-102 Boom Truck, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Houston, For Sale-Wanted, Heavy Equipment, https://houston.craigslist.org/hvo/d/houston-2014-peterbilt-367-8x6-national/7023124432.html,,2019-11-19,US,2019-11-21
1988 Porsche 911 Slant Nose 930 Turbo ONLY 7K MILES MINT Time Capsule, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Houston, For Sale-Wanted, Cars And by Dealer, https://houston.craigslist.org/ctd/d/miami-1988-porsche-911-slant-nose-930/7023021060.html,,2019-11-19,US,2019-11-21
Home for sale, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Texas, Victoria, For Sale-Wanted, General, https://victoriatx.craigslist.org/for/d/victoria-home-for-sale/7023203985.html,,2019-11-19,US,2019-11-21
Entire store Inventory of sports card store for sale, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Connecticut, Hartford, For Sale-Wanted, Collectibles, https://hartford.craigslist.org/clt/d/quincy-entire-store-inventory-of-sports/7021931153.html,,2019-11-19,US,2019-11-21
Hauling, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Missouri, Joplin, For Sale-Wanted, Farm and Garden, https://joplin.craigslist.org/grd/d/carterville-hauling/7023401929.html,,2019-11-19,US,2019-11-21
Poplar Vineyard, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Missouri, Joplin, For Sale-Wanted, Farm and Garden, https://joplin.craigslist.org/grd/d/fort-scott-poplar-vineyard/7023084820.html,,2019-11-19,US,2019-11-21
CASH NOW FOR iPhone 11  11 Pro Max  XS Max Xr Samsung Galaxy  BUYER, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Missouri, Kansas City, For Sale-Wanted, Wanted, https://kansascity.craigslist.org/wad/d/kansas-city-cash-now-for-iphone-pro-max/7023505007.html,,2019-11-19,US,2019-11-21
Used Komptech Crambo, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Missouri, St Louis, For Sale-Wanted, Farm and Garden, https://stlouis.craigslist.org/grd/d/saint-louis-used-komptech-crambo/7017242880.html,,2019-11-19,US,2019-11-21
Purchase a Business, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Missouri, St Louis, For Sale-Wanted, Wanted, https://stlouis.craigslist.org/wan/d/saint-louis-purchase-business/7023163975.html,,2019-11-19,US,2019-11-21
heard of this thing called profit I just, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/alexandria-heard-of-this-thing-called/7017568432.html,,2019-11-19,US,2019-11-21
Woodley was born and raised in, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/doc/mob/d/washington-woodley-was-born-and-raised/7007100558.html,,2019-11-19,US,2019-11-21
se dio cuenta de que el libro de Landon proporcionara un vehculo ide, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/mld/mob/d/southern-md-facility-se-dio-cuenta-de/7006412076.html,,2019-11-19,US,2019-11-21
Season 8 featured some strong moments like the scenes between Negan, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/woodbridge-season-8-featured-some/7020013183.html,,2019-11-19,US,2019-11-21
American Horror Story: All 8 Seasons Ranked (From Worst To Best)  To, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/springfield-american-horror-story-all-8/7010120925.html,,2019-11-19,US,2019-11-21
Season 8 featured some strong moments like the scenes between Negan, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/woodbridge-season-8-featured-some/7013963539.html,,2019-11-19,US,2019-11-21
Season 8 featured some strong moments like the scenes between Negan, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/woodbridge-season-8-featured-some/7014673252.html,,2019-11-19,US,2019-11-21
Season 8 featured some strong moments like the scenes between Negan, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/nva/mob/d/woodbridge-season-8-featured-some/7014908075.html,,2019-11-19,US,2019-11-21
se dio cuenta de que el libro de Landon proporcionara un vehculo ide, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/mld/mob/d/southern-md-facility-se-dio-cuenta-de/7006431143.html,,2019-11-19,US,2019-11-21
With a nurse fumes the spirit. Will the specialist enter, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/doc/mob/d/washington-with-nurse-fumes-the-spirit/7017404251.html,,2019-11-19,US,2019-11-21
An apt chap references its geo, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/mld/mob/d/district-heights-an-apt-chap-references/7017423961.html,,2019-11-19,US,2019-11-21
xThe metal dies beneath the successor, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Cell Phones, https://washingtondc.craigslist.org/doc/mob/d/washington-xthe-metal-dies-beneath-the/7017568230.html,,2019-11-19,US,2019-11-21
WATER/BAY VIEW 4 Br 2Bath 1752 SQFt HOUSE/LOT TO BE DEVELOP IN 2 LOTS, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, General, https://washingtondc.craigslist.org/mld/for/d/saint-leonard-water-bay-view-4-br-2bath/7017289579.html,,2019-11-19,US,2019-11-21
1989 52 foot Jefferson Yacht, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Boat Parts, https://washingtondc.craigslist.org/doc/boa/d/washington-foot-jefferson-yacht/7018771219.html,,2019-11-19,US,2019-11-21
Looking for 35 to 38 downeast, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, District of Columbia, Washington, For Sale-Wanted, Boat Parts, https://washingtondc.craigslist.org/doc/boa/d/greenland-looking-for-35-to-38-downeast/7022927241.html,Want,2019-11-19,US,2019-11-21
1 bed 1 bath condo, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Chicago, For Sale-Wanted, Household, https://chicago.craigslist.org/nch/hsh/d/chicago-1-bed-1-bath-condo/7023510909.html,,2019-11-19,US,2019-11-21
shamless show investment, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Chicago, For Sale-Wanted, Wanted, https://chicago.craigslist.org/chc/wan/d/chicago-shamless-show-investment/7023385607.html,,2019-11-19,US,2019-11-21
5.1 Acre Property Bristol Wi, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Chicago, For Sale-Wanted, General, https://chicago.craigslist.org/nwc/for/d/bristol-51-acre-property-bristol-wi/7015550954.html,,2019-11-19,US,2019-11-21
3 bedroom, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Chicago, For Sale-Wanted, General, https://chicago.craigslist.org/nwc/for/d/elgin-3-bedroom/7023348543.html,,2019-11-19,US,2019-11-21
52&#39; Ovation, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Chicago, For Sale-Wanted, Boat Parts, https://chicago.craigslist.org/chc/boa/d/grand-rivers-52-ovation/7023122475.html,,2019-11-19,US,2019-11-21
Hobby farm. Chicago area.Organic farm for Sale. 6.5 acres. Buildings., Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Chicago, For Sale-Wanted, Farm and Garden, https://chicago.craigslist.org/wcl/grd/d/yorkville-hobby-farm-chicago/7014691163.html,,2019-11-19,US,2019-11-21
bob cat toolcat 5600, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Chicago, For Sale-Wanted, Wanted, https://chicago.craigslist.org/nwc/wan/d/crystal-lake-bob-cat-toolcat-5600/7019691870.html,,2019-11-19,US,2019-11-21
Real estate right off Highway., Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Chicago, For Sale-Wanted, General, https://chicago.craigslist.org/sox/for/d/manteno-real-estate-right-off-highway/7008790512.html,,2019-11-19,US,2019-11-21
Used Morbark Tub Grinder, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Decatur, For Sale-Wanted, Farm and Garden, https://decatur.craigslist.org/grd/d/saint-louis-used-morbark-tub-grinder/7007201712.html,,2019-11-19,US,2019-11-21
LAND! 90 Acres/Undeveloped/Wooded/Mostly Level, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Peoria, For Sale-Wanted, General, https://peoria.craigslist.org/for/d/doniphan-land-90-acres-undeveloped/7023143369.html,,2019-11-19,US,2019-11-21
Hunting land, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Illinois, Peoria, For Sale-Wanted, Sporting Goods, https://peoria.craigslist.org/spo/d/chillicothe-hunting-land/7022988610.html,,2019-11-19,US,2019-11-21
1951 international parts, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Oregon, Portland, For Sale-Wanted, Auto Parts by Owner, https://portland.craigslist.org/wsc/pts/d/west-richland-1951-international-parts/7022174143.html,,2019-11-19,US,2019-11-21
Hood River Building For Sale, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Oregon, Portland, For Sale-Wanted, General, https://portland.craigslist.org/grg/for/d/hood-river-hood-river-building-for-sale/7009433637.html,,2019-11-19,US,2019-11-21
Hood River Building For Sale, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Oregon, Portland, For Sale-Wanted, General, https://portland.craigslist.org/grg/for/d/hood-river-hood-river-building-for-sale/7009432991.html,,2019-11-19,US,2019-11-21
1971 1/2 Camaro, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Oregon, Portland, For Sale-Wanted, Collectibles, https://portland.craigslist.org/mlt/clt/d/gresham-camaro/7023266471.html,,2019-11-19,US,2019-11-21
Sources and EQs, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Oregon, Portland, For Sale-Wanted, Electronics, https://portland.craigslist.org/mlt/ele/d/portland-sources-and-eqs/7014317522.html,,2019-11-19,US,2019-11-21
2017 MERCEDES BENZ G550 SQUARED 1-OWNER 38S G 550 G63 2018 2019 2016, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Oregon, Portland, For Sale-Wanted, Cars And by Dealer, https://portland.craigslist.org/mlt/ctd/d/portland-2017-mercedes-benz-g550/7023157041.html,,2019-11-19,US,2019-11-21
Home for sale, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Oregon, Portland, For Sale-Wanted, General, https://portland.craigslist.org/yam/for/d/sheridan-home-for-sale/7022905136.html,,2019-11-19,US,2019-11-21
101 Acres w/3200 rd. frontage, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, New York, Albany, For Sale-Wanted, General, https://albany.craigslist.org/for/d/pattersonville-101-acres-3200-rd/7023095128.html,,2019-11-19,US,2019-11-21
Home 15 acre 4stall barn views, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, New York, Binghamton, For Sale-Wanted, Farm and Garden, https://binghamton.craigslist.org/grd/d/harpursville-home-15-acre-4stall-barn/7023136335.html,,2019-11-19,US,2019-11-21
Split Level Ranch, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, New York, Hudson Valley, For Sale-Wanted, Household, https://hudsonvalley.craigslist.org/hsh/d/stormville-split-level-ranch/7023468880.html,,2019-11-19,US,2019-11-21
Buying Your House | Fast Cash | Fast Close | Immediate Offer!, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, New York, Long Island, For Sale-Wanted, Wanted, https://longisland.craigslist.org/wan/d/holtsville-buying-your-house-fast-cash/7012094639.html,,2019-11-19,US,2019-11-21
2017 JUPITER 38 HFS TRIPLE YAMAHA F300s &#39;&#39;ONLY 145 HRS&quot;, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, New York, Long Island, For Sale-Wanted, Boat Parts, https://longisland.craigslist.org/boa/d/east-islip-2017-jupiter-38-hfs-triple/7004581703.html,,2019-11-19,US,2019-11-21
former airport for sale, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, New York, Syracuse, For Sale-Wanted, NA, https://syracuse.craigslist.org/avo/d/hastings-former-airport-for-sale/7014224747.html,,2019-11-19,US,2019-11-21
Trailers, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Wisconsin, Green Bay, For Sale-Wanted, NA, https://greenbay.craigslist.org/tro/d/oconto-trailers/7023256084.html,,2019-11-19,US,2019-11-21
CALLING ALL INVESTORS! 3 PROPERTY PORTFOLIO!, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, Wisconsin, Milwaukee, For Sale-Wanted, General, https://milwaukee.craigslist.org/for/d/milwaukee-calling-all-investors-3/7014464129.html,,2019-11-19,US,2019-11-21
new 360 watt and used 250 watt solar panels, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Bakersfield, For Sale-Wanted, Materials, https://bakersfield.craigslist.org/mat/d/mc-kittrick-new-360-watt-and-used-250/7020962970.html,,2019-11-19,US,2019-11-21
RED BLUFF HOME FOR SALE, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Chico, For Sale-Wanted, General, https://chico.craigslist.org/for/d/proberta-red-bluff-home-for-sale/7023203919.html,,2019-11-19,US,2019-11-21
3251sqft 5bd 3bath .5 acre fully landscaped with in ground pool, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Inland Empire, For Sale-Wanted, General, https://inlandempire.craigslist.org/for/d/sparks-3251sqft-5bd-3bath-5-acre-fully/7023529117.html,,2019-11-19,US,2019-11-21
any YOUTUBERS IN SOCAL? me & friends will sub let us know, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Inland Empire, For Sale-Wanted, Wanted, https://inlandempire.craigslist.org/wan/d/victorville-any-youtubers-in-socal-me/7015026214.html,,2019-11-19,US,2019-11-21
Carbonacious  Chondrite Stoney Meteorite, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Inland Empire, For Sale-Wanted, Collectibles, https://inlandempire.craigslist.org/clt/d/yucca-valley-carbonacious-chondrite/7007242838.html,,2019-11-19,US,2019-11-21
0.025mm nickel wire for  sale, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Los Angeles, For Sale-Wanted, General, https://losangeles.craigslist.org/wst/for/d/santa-monica-0025mm-nickel-wire-for-sale/7023545764.html,,2019-11-19,US,2019-11-21
we buy Forklifts $$ Cash $ Trucks  heavy equipment buyer, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wan/d/los-angeles-we-buy-forklifts-cash/7023522515.html,,2019-11-19,US,2019-11-21
We Buy Houses Cash! Any Condition any Situation. WE WANT YOUR HOME!, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/sgv/wan/d/we-buy-houses-cash-any-condition-any/7023492553.html,Want,2019-11-19,US,2019-11-21
We Buy Houses Cash! Any Condition any Situation. WE WANT YOUR HOME!, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/sgv/wan/d/we-buy-houses-cash-any-condition-any/7023492682.html,Want,2019-11-19,US,2019-11-21
LAKE HOME IN MINNESOTA BY OWNER, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Los Angeles, For Sale-Wanted, General, https://losangeles.craigslist.org/lac/for/d/chisago-city-lake-home-in-minnesota-by/7020329034.html,,2019-11-19,US,2019-11-21
We buy hino-ud-isuzu-frr npr nrr, Nov 19, &excats=134-40&min_price=200000&max_price=1000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wan/d/ontario-we-buy-hino-ud-isuzu-frr-npr-nrr/7023424063.html,,2019-11-19,US,2019-11-21
