Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
1967 Corvette 427 PartsSeats & hood also 66 parts, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, California, San Diego, For Sale-Wanted, Auto Parts by Owner, https://sandiego.craigslist.org/csd/pts/d/san-diego-1967-corvette-427-partsseats/7020148800.html,,2019-11-14,US,2019-11-21
KIA SOUL FOR PARTS 2.0, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, California, San Diego, For Sale-Wanted, Auto Parts by Owner, https://sandiego.craigslist.org/csd/pts/d/san-diego-kia-soul-for-parts-20/7001496263.html,,2019-11-14,US,2019-11-21
NISSAN SENTRA FOR PARTS, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, California, San Diego, For Sale-Wanted, Auto Parts by Owner, https://sandiego.craigslist.org/csd/pts/d/san-diego-nissan-sentra-for-parts/7001497910.html,,2019-11-14,US,2019-11-21
JEEP GRAND CHEROKEE LAREDO 2013 3.6 FOR PARTS, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, California, San Diego, For Sale-Wanted, Auto Parts by Owner, https://sandiego.craigslist.org/csd/pts/d/san-diego-jeep-grand-cherokee-laredo/7001495951.html,,2019-11-14,US,2019-11-21
TOYOTA SIENNA 2014 XLE 3.5 FOR PARTS ONLY, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, California, San Diego, For Sale-Wanted, Auto Parts by Owner, https://sandiego.craigslist.org/csd/pts/d/san-diego-toyota-sienna-2014-xle-35-for/7001492669.html,,2019-11-14,US,2019-11-21
$$$$WANTED ALL FINE WATCHES $$$$$$$, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, District of Columbia, Washington, For Sale-Wanted, Jewelry, https://washingtondc.craigslist.org/mld/jwl/d/wanted-all-fine-watches/7019774566.html,Want,2019-11-14,US,2019-11-21
Williams wall heater, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Illinois, Chicago, For Sale-Wanted, Appliance by Owner, https://chicago.craigslist.org/chc/app/d/chicago-williams-wall-heater/7020372288.html,,2019-11-14,US,2019-11-21
Professional hair color, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Florida, Orlando, For Sale-Wanted, Health And Beauty, https://orlando.craigslist.org/hab/d/clarcona-professional-hair-color/7019774689.html,,2019-11-14,US,2019-11-21
1977 harley ironhead parts, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Colorado, Denver, For Sale-Wanted, Motorcycle Parts, https://denver.craigslist.org/mpo/d/denver-1977-harley-ironhead-parts/7019753350.html,,2019-11-14,US,2019-11-21
Gas pump two Candy Machines, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Joplin, For Sale-Wanted, Antique By Owner, https://fayar.craigslist.org/atq/d/joplin-gas-pump-two-candy-machines/7020256678.html,,2019-11-14,US,2019-11-21
GOOD SAM PARK CAMPING RV metal sign logo nameplate badge trim decor, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Springfield, For Sale-Wanted, General, https://springfield.craigslist.org/for/d/nixa-good-sam-park-camping-rv-metal/7010762665.html,,2019-11-14,US,2019-11-21
Tools and shop items, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Oregon, Bend, For Sale-Wanted, Wanted, https://bend.craigslist.org/wan/d/bend-tools-and-shop-items/7015259012.html,,2019-11-14,US,2019-11-21
GE WASHER for parts or scrap wcvh6800j2ww, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, New York, Albany, For Sale-Wanted, Appliance by Owner, https://albany.craigslist.org/app/d/albany-ge-washer-for-parts-or-scrap/7014523459.html,,2019-11-14,US,2019-11-21
Snowmen/plants/and more, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, New York, Glens Falls, For Sale-Wanted, General, https://glensfalls.craigslist.org/for/d/granville-snowmen-plants-and-more/7020158134.html,,2019-11-14,US,2019-11-21
cushman parts, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Nebraska, Lincoln, For Sale-Wanted, Wanted, https://lincoln.craigslist.org/wan/d/raymond-cushman-parts/7020244044.html,,2019-11-14,US,2019-11-21
89 toyota pickup parts, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Idaho, East Idaho, For Sale-Wanted, Auto Parts by Owner, https://eastidaho.craigslist.org/pts/d/arco-89-toyota-pickup-parts/7020005838.html,,2019-11-14,US,2019-11-21
Wanted: European Sports Cars projects or finished!, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Massachusetts, Boston, For Sale-Wanted, Wanted, https://boston.craigslist.org/gbs/wan/d/chelsea-wanted-european-sports-cars/7019774174.html,Want,2019-11-14,US,2019-11-21
Ferrari-Lancia-Maserati-Lamborghini, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Massachusetts, Boston, For Sale-Wanted, Wanted, https://boston.craigslist.org/gbs/wan/d/chelsea-ferrari-lancia-maserati/7019772821.html,,2019-11-14,US,2019-11-21
Parting: 63 Chevy pick up with title, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Arizona, Tucson, For Sale-Wanted, Auto Parts by Owner, https://tucson.craigslist.org/pts/d/lake-havasu-city-parting-63-chevy-pick/7019789397.html,,2019-11-14,US,2019-11-21
MCM Conant Ball Furniture, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Michigan, Holland, For Sale-Wanted, Furniture, https://holland.craigslist.org/fuo/d/holland-mcm-conant-ball-furniture/7020131405.html,,2019-11-14,US,2019-11-21
Conant Ball furniture, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Michigan, Holland, For Sale-Wanted, Furniture, https://kalamazoo.craigslist.org/fuo/d/holland-conant-ball-furniture/7020127718.html,,2019-11-14,US,2019-11-21
Conant Ball furniture, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Michigan, Kalamazoo, For Sale-Wanted, Furniture, https://kalamazoo.craigslist.org/fuo/d/holland-conant-ball-furniture/7020127718.html,,2019-11-14,US,2019-11-21
Celestron spotting scope, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, New Jersey, South Jersey, For Sale-Wanted, Sporting Goods, https://southjersey.craigslist.org/spo/d/cologne-celestron-spotting-scope/7012481410.html,,2019-11-14,US,2019-11-21
Estate Sale, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Virginia, Richmond, For Sale-Wanted, Furniture, https://richmond.craigslist.org/fuo/d/richmond-estate-sale/7020285853.html,,2019-11-14,US,2019-11-21
Christmas decor Galore! Everything Christmas!, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Virginia, Richmond, For Sale-Wanted, Household, https://richmond.craigslist.org/hsh/d/richmond-christmas-decor-galore/7020132608.html,,2019-11-14,US,2019-11-21
** I BUY iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC $$ NEW or USED $$, Nov 14, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-11-pro-xr-xs-max-8-8/7019778719.html,,2019-11-14,US,2019-11-21
Huge amounts of everything, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Indiana, Fort Wayne, For Sale-Wanted, General, https://fortwayne.craigslist.org/for/d/auburn-huge-amounts-of-everything/7018205715.html,,2019-11-13,US,2019-11-21
Restaurant for sale, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, General, https://philadelphia.craigslist.org/for/d/philadelphia-restaurant-for-sale/7019669430.html,,2019-11-13,US,2019-11-21
****Metal wanted****, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7019125798.html,Want,2019-11-13,US,2019-11-21
CASH CASH CASH FOR YIUR SMARTPHONES, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-cash-cash-cash-for-yiur/7019437592.html,,2019-11-13,US,2019-11-21
Help find this truck, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, California, Redding, For Sale-Wanted, Wanted, https://redding.craigslist.org/wan/d/shasta-lake-help-find-this-truck/7019720940.html,Want,2019-11-13,US,2019-11-21
Aluminum frame windows, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Illinois, Peoria, For Sale-Wanted, Farm and Garden, https://peoria.craigslist.org/grd/d/peoria-aluminum-frame-windows/7014435827.html,,2019-11-13,US,2019-11-21
Just in redlines matchbox johnny lighting lindberg & more, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Springfield, For Sale-Wanted, Toys And Games, https://springfield.craigslist.org/tag/d/nixa-just-in-redlines-matchbox-johnny/7009716727.html,,2019-11-13,US,2019-11-21
WANTED FISHING RODS REELS AND TACKLE TOP DOLLAR PAID, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, New York, Long Island, For Sale-Wanted, Wanted, https://longisland.craigslist.org/wan/d/wanted-fishing-rods-reels-and-tackle/7000979882.html,Want,2019-11-13,US,2019-11-21
WANTED FISHING RODS REELS AND TACKLE TOP DOLLAR PAID, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, New York, Long Island, For Sale-Wanted, Wanted, https://longisland.craigslist.org/wan/d/wanted-fishing-rods-reels-and-tackle/7010906478.html,Want,2019-11-13,US,2019-11-21
2018 CrossRoads Sunset Trail Super Lite 210FK, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Ohio, Toledo, For Sale-Wanted, RVs, https://toledo.craigslist.org/rvd/d/saginaw-2018-crossroads-sunset-trail/7019439900.html,,2019-11-13,US,2019-11-21
320 acres of prime hunting ground, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Farm and Garden, https://wichita.craigslist.org/grd/d/320-acres-of-prime-hunting-ground/7019572415.html,,2019-11-13,US,2019-11-21
320 acres of prime hunting ground, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Farm and Garden, https://wichita.craigslist.org/grd/d/320-acres-of-prime-hunting-ground/7019561688.html,,2019-11-13,US,2019-11-21
I Buy iPhones 7 & Newer, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-buy-iphones-7-newer/7019300768.html,,2019-11-13,US,2019-11-21
I Buy MacBooks and Other Electronics, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Kansas, Wichita, For Sale-Wanted, Wanted, https://wichita.craigslist.org/wan/d/wichita-buy-macbooks-and-other/7019297132.html,,2019-11-13,US,2019-11-21
Turquoise Stone Wanted, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Arizona, Tucson, For Sale-Wanted, Wanted, https://tucson.craigslist.org/wan/d/tucson-turquoise-stone-wanted/7001709336.html,Want,2019-11-13,US,2019-11-21
Collection of antiques vintage and rare ITEMS Saturday SALE, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Nevada, Las Vegas, For Sale-Wanted, General, https://lasvegas.craigslist.org/for/d/las-vegas-collection-of-antiques/7015230591.html,,2019-11-13,US,2019-11-21
I Buy Rv & Motorhome free dinner card, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Arkansas, Little Rock, For Sale-Wanted, RVs, https://littlerock.craigslist.org/rvs/d/north-little-rock-buy-rv-motorhome-free/7019337391.html,,2019-11-13,US,2019-11-21
** I BUY iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC $$ NEW or USED $$, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-11-pro-xr-xs-max-8-8/7019251187.html,,2019-11-13,US,2019-11-21
** I BUY iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC $$ NEW or USED $$, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-11-pro-xr-xs-max-8-8/7019122374.html,,2019-11-13,US,2019-11-21
Christmas decoration and more  horizon, Nov 13, &excats=134-40&min_price=1000000&max_price=2000000, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/el-paso-christmas-decoration-and-more/7014168404.html,,2019-11-13,US,2019-11-21
Baskets, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Wausau, For Sale-Wanted, Farm and Garden, https://wausau.craigslist.org/grd/d/wausau-baskets/7018980404.html,,2019-11-12,US,2019-11-21
Boards, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Wausau, For Sale-Wanted, Materials, https://wausau.craigslist.org/mat/d/wausau-boards/7018980507.html,,2019-11-12,US,2019-11-21
2007 Toyota Tacoma, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Asheville, For Sale-Wanted, ATVs UTVs by Owner, https://asheville.craigslist.org/snw/d/hartford-2007-toyota-tacoma/7018964927.html,,2019-11-12,US,2019-11-21
1969 SS chevelle, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, North Carolina, Charlotte, For Sale-Wanted, Cars And Trucks, https://charlotte.craigslist.org/cto/d/hickory-1969-ss-chevelle/7018864191.html,,2019-11-12,US,2019-11-21
****Metal wanted****, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7018451416.html,Want,2019-11-12,US,2019-11-21
Baby Items, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Pittsburgh, For Sale-Wanted, Baby Kids by Owner, https://pittsburgh.craigslist.org/bab/d/baby-items/7018785242.html,,2019-11-12,US,2019-11-21
WE PAY CASH FOR BRAND NEW AND USED SMARTPHONES, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-we-pay-cash-for-brand-new/7018900070.html,,2019-11-12,US,2019-11-21
Real Estate House, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, California, Santa Barbara, For Sale-Wanted, Household, https://santabarbara.craigslist.org/hsh/d/santa-barbara-real-estate-house/7019070710.html,,2019-11-12,US,2019-11-21
10 KT GOLD $20.00 PER GRAMS, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Georgia, Atlanta, For Sale-Wanted, Wanted, https://atlanta.craigslist.org/nat/wan/d/norcross-10-kt-gold-2000-per-grams/7018847413.html,,2019-11-12,US,2019-11-21
Moving Sale! Need gone asap!, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Colorado, Denver, For Sale-Wanted, Furniture, https://denver.craigslist.org/fuo/d/arvada-moving-sale-need-gone-asap/7019043880.html,Want,2019-11-12,US,2019-11-21
Wanted old vw beetle parts parts cars any condition, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Missouri, Joplin, For Sale-Wanted, Auto Parts by Owner, https://joplin.craigslist.org/pts/d/joplin-wanted-old-vw-beetle-parts-parts/7011963134.html,Want,2019-11-12,US,2019-11-21
Aquarium Supplies, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Montana, Kalispell, For Sale-Wanted, General, https://kalispell.craigslist.org/for/d/columbia-falls-aquarium-supplies/7018946030.html,,2019-11-12,US,2019-11-21
Hallmark Collectors Ornament Garage Sale!, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Tennessee, Knoxville, For Sale-Wanted, General, https://knoxville.craigslist.org/for/d/maryville-hallmark-collectors-ornament/7018767402.html,,2019-11-12,US,2019-11-21
JDM USED HIGH QUALITY JAPANESE ENGINE TRANSMISSIONS MOTORS & PARTS -, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Nevada, Las Vegas, For Sale-Wanted, Auto Parts by Dealer, https://lasvegas.craigslist.org/ptd/d/buena-park-jdm-used-high-quality/7018670583.html,,2019-11-12,US,2019-11-21
Knives - Swiss Army, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, New Jersey, South Jersey, For Sale-Wanted, Sporting Goods, https://southjersey.craigslist.org/spo/d/knives-swiss-army/7008310032.html,,2019-11-12,US,2019-11-21
Walkers four wheel with seat & two wheel standard se store for pricing, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Oklahoma, Tulsa, For Sale-Wanted, Health And Beauty, https://tulsa.craigslist.org/had/d/tulsa-walkers-four-wheel-with-seat-two/7018864084.html,,2019-11-12,US,2019-11-21
Medical/ handicap equipment used, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Oklahoma, Tulsa, For Sale-Wanted, Health And Beauty, https://tulsa.craigslist.org/had/d/tulsa-medical-handicap-equipment-used/7018863073.html,,2019-11-12,US,2019-11-21
** I BUY iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC $$ NEW or USED $$, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-11-pro-xr-xs-max-8-8/7018598676.html,,2019-11-12,US,2019-11-21
** I BUY iPHONE 11 PRO X XR XS MAX 8 8 PLUS iPAD MAC $$ NEW or USED $$, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-buy-iphone-11-pro-xr-xs-max-8-8/7018454952.html,,2019-11-12,US,2019-11-21
40&#39; Container Hauler Trailers, Nov 12, &excats=134-40&min_price=1000000&max_price=2000000, Texas, Houston, For Sale-Wanted, Heavy Equipment, https://houston.craigslist.org/hvo/d/houston-40-container-hauler-trailers/7009638708.html,,2019-11-12,US,2019-11-21
Chainsaws for sale!!!, Nov 11, &excats=134-40&min_price=1000000&max_price=2000000, Wisconsin, Northern Wi, For Sale-Wanted, Tools, https://northernwi.craigslist.org/tls/d/rhinelander-chainsaws-for-sale/7013472852.html,,2019-11-11,US,2019-11-21
Baseball and Football Pants, Nov 11, &excats=134-40&min_price=1000000&max_price=2000000, Indiana, Indianapolis, For Sale-Wanted, Baby Kids by Owner, https://indianapolis.craigslist.org/bab/d/baseball-and-football-pants/7008164642.html,,2019-11-11,US,2019-11-21
****Metal wanted****, Nov 11, &excats=134-40&min_price=1000000&max_price=2000000, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/metal-wanted/7017765173.html,Want,2019-11-11,US,2019-11-21
We buy collectibles, Nov 11, &excats=134-40&min_price=1000000&max_price=2000000, California, Inland Empire, For Sale-Wanted, Wanted, https://inlandempire.craigslist.org/wan/d/anaheim-we-buy-collectibles/7013001406.html,,2019-11-11,US,2019-11-21
WE PAY CASH FOR BRAND NEW AND USED IPHONES, Nov 11, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-we-pay-cash-for-brand-new/7018347292.html,,2019-11-11,US,2019-11-21
WE PAY CASH FOR BRAND NEW AND USED IPHONES, Nov 11, &excats=134-40&min_price=1000000&max_price=2000000, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/los-angeles-we-pay-cash-for-brand-new/7018293101.html,,2019-11-11,US,2019-11-21
