Listing,Date,Keyword,State,City,Category,Sub Category,Listing URL,Potential,Numbered Date,Country, Date Searched
Antiques Collectibles Jewelry Purses and Toys! Something for Everyone!, Nov 16, &excats=134-40&min_price=5000001, Minnesota, St Cloud, For Sale-Wanted, Collectibles, https://stcloud.craigslist.org/clt/d/hutchinson-antiques-collectibles/7021486375.html,,2019-11-16,US,2019-11-21
WANTED 1936-1939 Lincoln Zephyr Coupe any Condition OR SEDAN, Nov 16, &excats=134-40&min_price=5000001, North Carolina, Fayetteville, For Sale-Wanted, Wanted, https://fayetteville.craigslist.org/wan/d/spartanburg-wanted-lincoln-zephyr-coupe/7017422683.html,Want,2019-11-16,US,2019-11-21
Ducks ducks and more ducks, Nov 16, &excats=134-40&min_price=5000001, Ohio, Cincinnati, For Sale-Wanted, Collectibles, https://cincinnati.craigslist.org/clt/d/goshen-ducks-ducks-and-more-ducks/7010484716.html,,2019-11-16,US,2019-11-21
Freezer clean outs, Nov 16, &excats=134-40&min_price=5000001, Ohio, Cleveland, For Sale-Wanted, Wanted, https://cleveland.craigslist.org/wan/d/lorain-freezer-clean-outs/7021421601.html,,2019-11-16,US,2019-11-21
Master Bedroom Set, Nov 16, &excats=134-40&min_price=5000001, New York, Albany, For Sale-Wanted, Furniture, https://albany.craigslist.org/fuo/d/saratoga-springs-master-bedroom-set/7021435432.html,,2019-11-16,US,2019-11-21
Red Angus cows and calves, Nov 16, &excats=134-40&min_price=5000001, New York, Binghamton, For Sale-Wanted, Farm and Garden, https://binghamton.craigslist.org/grd/d/harpursville-red-angus-cows-and-calves/7002618467.html,,2019-11-16,US,2019-11-21
Winross truck collection, Nov 16, &excats=134-40&min_price=5000001, New York, Buffalo, For Sale-Wanted, Toys And Games, https://buffalo.craigslist.org/tag/d/clarence-winross-truck-collection/7017429321.html,,2019-11-16,US,2019-11-21
$$$ WANTED MOTORCYCLES MINIBIKES MOPEDS $ ATV&#39;S $$$$, Nov 16, &excats=134-40&min_price=5000001, New York, Hudson Valley, For Sale-Wanted, Wanted, https://hudsonvalley.craigslist.org/wan/d/sussex-wanted-motorcycles-minibikes/7018996740.html,Want,2019-11-16,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 16, &excats=134-40&min_price=5000001, New York, Rochester, For Sale-Wanted, Auto Parts by Dealer, https://rochester.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7021606825.html,,2019-11-16,US,2019-11-21
Iso arabian mare, Nov 16, &excats=134-40&min_price=5000001, Iowa, Des Moines, For Sale-Wanted, Farm and Garden, https://desmoines.craigslist.org/grd/d/blythedale-iso-arabian-mare/7012422569.html,,2019-11-16,US,2019-11-21
Xbox 1s, Nov 16, &excats=134-40&min_price=5000001, Pennsylvania, Harrisburg, For Sale-Wanted, Electronics, https://harrisburg.craigslist.org/ele/d/carlisle-xbox-1s/7021051354.html,,2019-11-16,US,2019-11-21
Pre owned HOT TUBS w/warrantys, Nov 16, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, General, https://philadelphia.craigslist.org/for/d/bedminster-pre-owned-hot-tubs-warrantys/7021346375.html,,2019-11-16,US,2019-11-21
ELECTRICAL ELECTRICIAN WIREMOLD RECEPTACLE SWITCH BOXES ETC, Nov 16, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, Materials, https://philadelphia.craigslist.org/mat/d/philadelphia-electrical-electrician/7021039109.html,,2019-11-16,US,2019-11-21
VINTAGE TEXACO JOHNSON TWO CYCLE ENGINE OIL OUTBOARD 50-1, Nov 16, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, General, https://philadelphia.craigslist.org/for/d/philadelphia-vintage-texaco-johnson-two/7021033293.html,,2019-11-16,US,2019-11-21
WANTED 1986 CHEVY C10 k10  tailgate, Nov 16, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, Auto Parts by Owner, https://philadelphia.craigslist.org/pts/d/collegeville-wanted-1986-chevy-c10-k10/7013060765.html,Want,2019-11-16,US,2019-11-21
WANTED TAILGATE 1986 CHEVY SILVERADO, Nov 16, &excats=134-40&min_price=5000001, Pennsylvania, Philadelphia, For Sale-Wanted, Wanted, https://philadelphia.craigslist.org/wan/d/collegeville-wanted-tailgate-1986-chevy/7011124341.html,Want,2019-11-16,US,2019-11-21
WANTED: Vintage mechanic work station bench alemite graco Lincoln, Nov 16, &excats=134-40&min_price=5000001, Pennsylvania, Pittsburgh, For Sale-Wanted, Wanted, https://pittsburgh.craigslist.org/wan/d/apollo-wanted-vintage-mechanic-work/7017458135.html,Want,2019-11-16,US,2019-11-21
BRED HEIFERS, Nov 16, &excats=134-40&min_price=5000001, Missouri, Kansas City, For Sale-Wanted, Farm and Garden, https://kansascity.craigslist.org/grd/d/pleasanton-bred-heifers/7021421528.html,,2019-11-16,US,2019-11-21
Vintage 1930s Tom&#39;s Peanut 5c Jar & Tom&#39;s Embossed Red Lid, Nov 16, &excats=134-40&min_price=5000001, Missouri, Springfield, For Sale-Wanted, Antique By Owner, https://springfield.craigslist.org/atq/d/mount-vernon-vintage-1930s-toms-peanut/7015762558.html,,2019-11-16,US,2019-11-21
Lots of  vintage new and used postage stamps to choose from, Nov 16, &excats=134-40&min_price=5000001, Missouri, Springfield, For Sale-Wanted, Collectibles, https://springfield.craigslist.org/clt/d/ozark-lots-of-vintage-new-and-used/7012192220.html,,2019-11-16,US,2019-11-21
Fifth wheel tailgate, Nov 16, &excats=134-40&min_price=5000001, Missouri, St Joseph, For Sale-Wanted, Auto Parts by Owner, https://stjoseph.craigslist.org/pts/d/hiawatha-fifth-wheel-tailgate/7019176559.html,,2019-11-16,US,2019-11-21
Pandora authentic stamped, Nov 16, &excats=134-40&min_price=5000001, Oklahoma, Lawton, For Sale-Wanted, Jewelry, https://lawton.craigslist.org/jwl/d/fort-sill-pandora-authentic-stamped/7021639884.html,,2019-11-16,US,2019-11-21
Harrows, Nov 16, &excats=134-40&min_price=5000001, Oklahoma, Oklahoma City, For Sale-Wanted, Farm and Garden, https://oklahomacity.craigslist.org/grd/d/oklahoma-city-harrows/7005728280.html,,2019-11-16,US,2019-11-21
WANTED 1936-1939 Lincoln Zephyr Coupe any Condition OR SEDAN, Nov 16, &excats=134-40&min_price=5000001, Maryland, Baltimore, For Sale-Wanted, Wanted, https://baltimore.craigslist.org/wan/d/baltimore-wanted-lincoln-zephyr-coupe/7017440346.html,Want,2019-11-16,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 16, &excats=134-40&min_price=5000001, Indiana, Richmond, For Sale-Wanted, Auto Parts by Dealer, https://richmondin.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7021589528.html,,2019-11-16,US,2019-11-21
TOW HITCH&#39;S, Nov 16, &excats=134-40&min_price=5000001, New Jersey, Jersey Shore, For Sale-Wanted, Auto Parts by Owner, https://jerseyshore.craigslist.org/pts/d/asbury-park-tow-hitchs/7006635645.html,,2019-11-16,US,2019-11-21
We buy phones ???????????? cash, Nov 16, &excats=134-40&min_price=5000001, Florida, Orlando, For Sale-Wanted, Wanted, https://orlando.craigslist.org/wad/d/dearing-we-buy-phones-cash/7021101893.html,,2019-11-16,US,2019-11-21
Watch, Nov 16, &excats=134-40&min_price=5000001, Florida, Space Coast, For Sale-Wanted, Jewelry, https://spacecoast.craigslist.org/jwl/d/cocoa-watch/7021054050.html,,2019-11-16,US,2019-11-21
TRADING LAPTOP FOR NINTENDO SWITCH, Nov 16, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wan/d/buda-trading-laptop-for-nintendo-switch/7021563940.html,,2019-11-16,US,2019-11-21
2012 Hyundai Sonata, Nov 16, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Cars And by Dealer, https://austin.craigslist.org/ctd/d/austin-2012-hyundai-sonata/7021353906.html,,2019-11-16,US,2019-11-21
$$ WE BUY ALL IPHONE 11 11 PRO MAX BRAND NEW --WILL PAY TOP CASH $$$, Nov 16, &excats=134-40&min_price=5000001, Texas, Austin, For Sale-Wanted, Wanted, https://austin.craigslist.org/wad/d/austin-we-buy-all-iphone-pro-max-brand/7021125423.html,,2019-11-16,US,2019-11-21
Various Paintings, Nov 16, &excats=134-40&min_price=5000001, Texas, Corpus Christi, For Sale-Wanted, Art by Owner, https://corpuschristi.craigslist.org/art/d/corpus-christi-various-paintings/7021626065.html,,2019-11-16,US,2019-11-21
carpas mesas sillas jumping ballons party rentals, Nov 16, &excats=134-40&min_price=5000001, Texas, El Paso, For Sale-Wanted, General, https://elpaso.craigslist.org/for/d/fabens-carpas-mesas-sillas-jumping/7021584348.html,,2019-11-16,US,2019-11-21
Monturas/ charro saddles, Nov 16, &excats=134-40&min_price=5000001, Texas, Houston, For Sale-Wanted, Farm and Garden, https://houston.craigslist.org/grd/d/mont-belvieu-monturas-charro-saddles/7021366144.html,,2019-11-16,US,2019-11-21
WANTED 1936-1939 Lincoln Zephyr Coupe OR 4 DOOR SEDAN any Condition, Nov 16, &excats=134-40&min_price=5000001, Texas, San Angelo, For Sale-Wanted, Wanted, https://sanangelo.craigslist.org/wan/d/carlsbad-wanted-lincoln-zephyr-coupe-or/7017423209.html,Want,2019-11-16,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 16, &excats=134-40&min_price=5000001, Texas, San Antonio, For Sale-Wanted, Auto Parts by Dealer, https://sanantonio.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7021626380.html,,2019-11-16,US,2019-11-21
Records Records and More RECORDs RECORDS 1400 S Main St, Nov 16, &excats=134-40&min_price=5000001, Nevada, Las Vegas, For Sale-Wanted, Collectibles, https://lasvegas.craigslist.org/clt/d/las-vegas-records-records-and-more/7003408554.html,,2019-11-16,US,2019-11-21
Golf Serigraph - Myrtle Beach Dunes Golf - By Mark King, Nov 16, &excats=134-40&min_price=5000001, Nevada, Las Vegas, For Sale-Wanted, Sporting Goods, https://lasvegas.craigslist.org/spo/d/henderson-golf-serigraph-myrtle-beach/7021391005.html,,2019-11-16,US,2019-11-21
UNLV Basketball (many games avail!!) --- Below face   {Aisle seats!}, Nov 16, &excats=134-40&min_price=5000001, Nevada, Las Vegas, For Sale-Wanted, Tickets, https://lasvegas.craigslist.org/tix/d/las-vegas-unlv-basketball-many-games/7021140695.html,,2019-11-16,US,2019-11-21
Kings Throne  -  Perfect Santa Claus Chair, Nov 16, &excats=134-40&min_price=5000001, Nevada, Las Vegas, For Sale-Wanted, Furniture, https://lasvegas.craigslist.org/fuo/d/henderson-kings-throne-perfect-santa/7021082218.html,,2019-11-16,US,2019-11-21
Workshop sale selling all hand tools craftsmans wrenches sockets etc, Nov 16, &excats=134-40&min_price=5000001, Massachusetts, Boston, For Sale-Wanted, Tools, https://boston.craigslist.org/sob/tls/d/kingston-workshop-sale-selling-all-hand/7003168019.html,,2019-11-16,US,2019-11-21
Wanted 95-98 Ford F-250 Crew cab window, Nov 16, &excats=134-40&min_price=5000001, South Carolina, Columbia, For Sale-Wanted, Auto Parts by Owner, https://columbia.craigslist.org/pts/d/gaston-wanted-ford-250-crew-cab-window/7021629249.html,Want,2019-11-16,US,2019-11-21
WANTED 1936-1939 Lincoln Zephyr Coupe OR 4 DOOR SEDAN any Condition, Nov 16, &excats=134-40&min_price=5000001, Kentucky, Owensboro, For Sale-Wanted, Wanted, https://owensboro.craigslist.org/wan/d/owensboro-wanted-lincoln-zephyr-coupe/7017407433.html,Want,2019-11-16,US,2019-11-21
WANTED 1936-1939 Lincoln Zephyr Coupe OR 4 DOOR SEDAN any Condition, Nov 16, &excats=134-40&min_price=5000001, Tennessee, Knoxville, For Sale-Wanted, Wanted, https://knoxville.craigslist.org/wan/d/knoxville-wanted-lincoln-zephyr-coupe/7017438763.html,Want,2019-11-16,US,2019-11-21
1994 Chevy lwb Cheyenne 124k, Nov 16, &excats=134-40&min_price=5000001, Tennessee, Nashville, For Sale-Wanted, Auto Parts by Owner, https://nashville.craigslist.org/pts/d/centerville-1994-chevy-lwb-cheyenne-124k/7003600092.html,,2019-11-16,US,2019-11-21
Electric guitar signed by Slash from Guns and Roses, Nov 16, &excats=134-40&min_price=5000001, California, Inland Empire, For Sale-Wanted, Collectibles, https://inlandempire.craigslist.org/clt/d/guasti-electric-guitar-signed-by-slash/7021082008.html,,2019-11-16,US,2019-11-21
LOOSE DIAMONDS GIA EGL USA Certified Diamonds ALL SIZE & SHAPE, Nov 16, &excats=134-40&min_price=5000001, California, Los Angeles, For Sale-Wanted, Jewelry, https://losangeles.craigslist.org/lac/jwl/d/loose-diamonds-gia-egl-usa-certified/7008860231.html,,2019-11-16,US,2019-11-21
LOOSE DIAMONDS GIA EGL USA Certified Diamonds ALL SIZE & SHAPE, Nov 16, &excats=134-40&min_price=5000001, California, Los Angeles, For Sale-Wanted, Jewelry, https://losangeles.craigslist.org/lac/jwl/d/loose-diamonds-gia-egl-usa-certified/7002890282.html,,2019-11-16,US,2019-11-21
1963 Ferrari 330 LMB, Nov 16, &excats=134-40&min_price=5000001, California, Los Angeles, For Sale-Wanted, Cars And Trucks, https://losangeles.craigslist.org/lac/cto/d/portland-1963-ferrari-330-lmb/7021554271.html,,2019-11-16,US,2019-11-21
WE PAY CASH CASH CASH CASH FOR IPHONES, Nov 16, &excats=134-40&min_price=5000001, California, Los Angeles, For Sale-Wanted, Wanted, https://losangeles.craigslist.org/lac/wad/d/redondo-beach-we-pay-cash-cash-cash/7021542335.html,,2019-11-16,US,2019-11-21
LOOSE DIAMONDS GIA EGL USA Certified Diamonds ALL SIZE & SHAPE, Nov 16, &excats=134-40&min_price=5000001, California, Los Angeles, For Sale-Wanted, Jewelry, https://losangeles.craigslist.org/lac/jwl/d/loose-diamonds-gia-egl-usa-certified/7004192252.html,,2019-11-16,US,2019-11-21
cash FOR MAC CASH FOR MacBook Pro CASH FOR MacBook Air, Nov 16, &excats=134-40&min_price=5000001, California, Orange County, For Sale-Wanted, Wanted, https://orangecounty.craigslist.org/wad/d/anaheim-cash-for-mac-cash-for-macbook/7021591465.html,,2019-11-16,US,2019-11-21
Warehouse full of Furniture from Real Estate Stagings, Nov 16, &excats=134-40&min_price=5000001, California, Orange County, For Sale-Wanted, Furniture, https://orangecounty.craigslist.org/fuo/d/huntington-beach-warehouse-full-of/7002847202.html,,2019-11-16,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 16, &excats=134-40&min_price=5000001, California, Redding, For Sale-Wanted, Auto Parts by Dealer, https://redding.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7021580823.html,,2019-11-16,US,2019-11-21
$ Buying Baseball Football Basketball cards Comic books Coins & Knives, Nov 16, &excats=134-40&min_price=5000001, California, Redding, For Sale-Wanted, Toys And Games, https://redding.craigslist.org/tag/d/rio-linda-buying-baseball-football/7013270562.html,,2019-11-16,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 16, &excats=134-40&min_price=5000001, California, Sacramento, For Sale-Wanted, Auto Parts by Dealer, https://sacramento.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7021613212.html,,2019-11-16,US,2019-11-21
Antique Swedish Mora Clocks, Nov 16, &excats=134-40&min_price=5000001, California, Sacramento, For Sale-Wanted, Antique By Owner, https://sacramento.craigslist.org/atq/d/roseville-antique-swedish-mora-clocks/7021602110.html,,2019-11-16,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 16, &excats=134-40&min_price=5000001, California, San Diego, For Sale-Wanted, Auto Parts by Dealer, https://sandiego.craigslist.org/nsd/ptd/d/great-bend-update-parts-project-cars/7021626604.html,,2019-11-16,US,2019-11-21
Old speakers and stereo equipment, Nov 16, &excats=134-40&min_price=5000001, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/san-diego-old-speakers-and-stereo/7021430632.html,,2019-11-16,US,2019-11-21
Cast iron wanted, Nov 16, &excats=134-40&min_price=5000001, California, San Diego, For Sale-Wanted, Wanted, https://sandiego.craigslist.org/csd/wan/d/el-cajon-cast-iron-wanted/7021136361.html,Want,2019-11-16,US,2019-11-21
Cast iron skillets galore !, Nov 16, &excats=134-40&min_price=5000001, California, San Diego, For Sale-Wanted, Antique By Owner, https://sandiego.craigslist.org/csd/atq/d/el-cajon-cast-iron-skillets-galore/7021136099.html,,2019-11-16,US,2019-11-21
01 NISSAN MAXIMA PARTS, Nov 16, &excats=134-40&min_price=5000001, Kansas, Wichita, For Sale-Wanted, Auto Parts by Owner, https://wichita.craigslist.org/pts/d/wichita-01-nissan-maxima-parts/7010010361.html,,2019-11-16,US,2019-11-21
Isuzu Box Truck For Sale, Nov 16, &excats=134-40&min_price=5000001, Kansas, Wichita, For Sale-Wanted, Cars And by Dealer, https://wichita.craigslist.org/ctd/d/miami-isuzu-box-truck-for-sale/7021049357.html,,2019-11-16,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 16, &excats=134-40&min_price=5000001, Virginia, Richmond, For Sale-Wanted, Auto Parts by Dealer, https://richmond.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7021598585.html,,2019-11-16,US,2019-11-21
WANTED 1936-1939 Lincoln Zephyr Coupe OR 4 DOOR SEDAN any Condition, Nov 16, &excats=134-40&min_price=5000001, Virginia, Richmond, For Sale-Wanted, Wanted, https://richmond.craigslist.org/wan/d/richmond-wanted-lincoln-zephyr-coupe-or/7017406302.html,Want,2019-11-16,US,2019-11-21
Frans Hals Portrait, Nov 16, &excats=134-40&min_price=5000001, Virginia, Richmond, For Sale-Wanted, Antique By Owner, https://washingtondc.craigslist.org/nva/atq/d/richmond-frans-hals-portrait/7021532590.html,,2019-11-16,US,2019-11-21
Frans Hals Portrait, Nov 16, &excats=134-40&min_price=5000001, Virginia, Richmond, For Sale-Wanted, Antique By Owner, https://washingtondc.craigslist.org/nva/atq/d/richmond-frans-hals-portrait/7021532456.html,,2019-11-16,US,2019-11-21
UPDATE! Parts & Project Cars & Trucks 1920&#39;s-80&#39;s 100&#39;s of Cars, Nov 16, &excats=134-40&min_price=5000001, Virginia, Roanoke, For Sale-Wanted, Auto Parts by Dealer, https://roanoke.craigslist.org/ptd/d/great-bend-update-parts-project-cars/7021600670.html,,2019-11-16,US,2019-11-21
Wanted Honda Ridgeline wheels, Nov 16, &excats=134-40&min_price=5000001, Virginia, Roanoke, For Sale-Wanted, Auto Parts by Owner, https://roanoke.craigslist.org/pts/d/spout-spring-wanted-honda-ridgeline/7001978557.html,Want,2019-11-16,US,2019-11-21
??AFFORDABLE TREE CUTTING SERVICE TREE SERVICE /OVER 60 -5 STAR GOOGLE, Nov 16, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Farm and Garden, https://atlanta.craigslist.org/nat/grq/d/marietta-affordable-tree-cutting/7021107397.html,,2019-11-16,US,2019-11-21
Box Truck For Sale, Nov 16, &excats=134-40&min_price=5000001, Georgia, Atlanta, For Sale-Wanted, Cars And by Dealer, https://atlanta.craigslist.org/atl/ctd/d/miami-box-truck-for-sale/7021045945.html,,2019-11-16,US,2019-11-21
